9.268858329144352703e-01,-2.831940033280011537e-01,2.463408395324937494e-01
9.400280646772746218e-01,-2.515798876999217892e-01,2.303362709691904875e-01
9.236098091466790061e-01,-2.647018729540151494e-01,2.772685321176410755e-01
9.517928662603486467e-01,-2.181191487764608250e-01,2.156719190644486583e-01
9.370151366399652737e-01,-2.322369720538761673e-01,2.608996407027697750e-01
9.198008534035564399e-01,-2.447102611962994334e-01,3.067299759451761476e-01
9.622278879776968719e-01,-1.834806365749555024e-01,2.011276897894224980e-01
9.490363608497234260e-01,-1.977306262896648403e-01,2.454232776494733592e-01
9.335806446080037180e-01,-2.111854336677909116e-01,2.895304692426197146e-01
9.159322920584317407e-01,-2.228081852286458997e-01,3.338031590019863715e-01
9.711977719249520469e-01,-1.480220673854115154e-01,1.867199918995220143e-01
9.594697030026870799e-01,-1.621285049187312366e-01,2.305043099656760852e-01
9.455106961485758577e-01,-1.758882131925177394e-01,2.739942698827461665e-01
9.294553241987740799e-01,-1.885880422754334651e-01,3.170920223362161394e-01
9.109262477183374118e-01,-2.005837185109366205e-01,3.605267577949181068e-01
9.786127599331119198e-01,-1.120811970022746601e-01,1.724960039381632781e-01
9.682696126377402512e-01,-1.258601756700486185e-01,2.159008416441800804e-01
9.557158394647944366e-01,-1.396300302697403017e-01,2.590573080285030749e-01
9.410562425017415800e-01,-1.527942779422526431e-01,3.017731881340834366e-01
9.240993763074790701e-01,-1.657737799695794823e-01,3.443245512343343639e-01
9.047100271239724156e-01,-1.782401358178665463e-01,3.869498944372122828e-01
9.844530493978661534e-01,-7.569828845640447224e-02,1.584990935495011466e-01
9.754397523760053312e-01,-8.916049387391783432e-02,2.014142393595756142e-01
9.642322534732824524e-01,-1.027434225312588156e-01,2.443357331386446230e-01
9.509106849052313404e-01,-1.160810742974207055e-01,2.868694015105491824e-01
9.353523221240942487e-01,-1.295241770937943793e-01,3.291496939771326180e-01
9.175229605330769145e-01,-1.429005367937687676e-01,3.711213460293958377e-01
8.973114879947362565e-01,-1.559173962662633306e-01,4.129429246932577735e-01
9.887078940266733618e-01,-3.914754057218280958e-02,1.446518937189895104e-01
9.809384092779164233e-01,-5.210656300082808223e-02,1.872024126328289129e-01
9.710456842159805868e-01,-6.548497365688016325e-02,2.297433293714442326e-01
9.590250364213246392e-01,-7.877961125513439911e-02,2.721484013687515136e-01
9.448130958841672866e-01,-9.241587439308650287e-02,3.143048202079255504e-01
9.283910564518217390e-01,-1.062480359177946365e-01,3.560918437199616648e-01
9.097334912594641221e-01,-1.201161092000488789e-01,3.974381652427312894e-01
8.887721677006820142e-01,-1.336885368613925373e-01,4.384192160848915942e-01
9.913816644397418498e-01,-2.663676409054979363e-03,1.309782433867357210e-01
9.847715090188147169e-01,-1.497409562687374192e-02,1.732075387648125409e-01
9.761119992000398815e-01,-2.792361620712320580e-02,2.154660917073002446e-01
9.653841375920299006e-01,-4.114330606238723181e-02,2.575668753002788303e-01
9.524803714201721672e-01,-5.476536417817335495e-02,2.996362744157039515e-01
9.374140290790279328e-01,-6.880299008233840830e-02,3.413518516744165066e-01
9.201698744725731460e-01,-8.312434379271005369e-02,3.825934468625413198e-01
9.007504983087303296e-01,-9.750217305250116762e-02,4.232515399223187869e-01
8.790878646227709980e-01,-1.117038320674160617e-01,4.633862106002198389e-01
9.924989537977606524e-01,3.366569513063619873e-02,1.175263701546237077e-01
9.869728853724423212e-01,2.205818944299110448e-02,1.593673737566534410e-01
9.794690221465680580e-01,9.681761930739420097e-03,2.013621070141111968e-01
9.699568049145451676e-01,-3.204910148748929891e-03,2.432560896481432144e-01
9.583678846548108199e-01,-1.679314426395027773e-02,2.850420810476824718e-01
9.446228292261128479e-01,-3.083386580834395971e-02,3.267062644397364379e-01
9.287509412588341728e-01,-4.536860450013713991e-02,3.679176250691718053e-01
9.107615693801452972e-01,-6.018517648455695701e-02,4.085230816878497317e-01
8.906578357446160998e-01,-7.512676436818371828e-02,4.484245632236082413e-01
8.683405572733534639e-01,-9.009627896490218779e-02,4.877164515483157770e-01
9.921029576825101115e-01,6.967857227630676331e-02,1.042910251323246745e-01
9.875641755181996384e-01,5.890381120736135762e-02,1.457646742469040635e-01
9.811489336445627929e-01,4.715565056692683915e-02,1.874116181770688061e-01
9.727830234840452173e-01,3.474595939071030426e-02,2.290980303871220369e-01
9.624188798919109944e-01,2.146987063464802364e-02,2.707193090315704320e-01
9.500143393845608131e-01,7.425851166780138984e-03,3.121179451716378228e-01
9.354749737982029911e-01,-7.127562830992455883e-03,3.533210597252046115e-01
9.188700828514327901e-01,-2.215266473737981939e-02,3.939378507907490001e-01
9.002153691132982472e-01,-3.749441778999938052e-02,4.338276822043485303e-01
8.794678024935120852e-01,-5.318294570633649160e-02,4.729777570491342509e-01
8.565708584021402006e-01,-6.893274714968754269e-02,5.114045765405488275e-01
9.902430606047110118e-01,1.052719145605417322e-01,9.130446280972724649e-02
9.865947869263748116e-01,9.541331455643109472e-02,1.323896741255017606e-01
9.811736573628365710e-01,8.442551709408190053e-02,1.736968225404027233e-01
9.738990426707335724e-01,7.254519399249992340e-02,2.150763806502691555e-01
9.646916825391690375e-01,5.971058095431538287e-02,2.565240810564288210e-01
9.535200076035383887e-01,4.596579042010847521e-02,2.978031920762484464e-01
9.403499303848842361e-01,3.136625957193021202e-02,3.387597469972037367e-01
9.250834831808835146e-01,1.632360212391011783e-02,3.794128215540749638e-01
9.078257366968490727e-01,8.072232230232667715e-04,4.193468494951302361e-01
8.885408262082131747e-01,-1.528887847455682840e-02,4.585427464874088921e-01
8.672214948174504778e-01,-3.173346501376547030e-02,4.969103200023188838e-01
8.438673990910261491e-01,-4.812702682925043551e-02,5.343889988013633685e-01
9.869687558555322315e-01,1.404132503828936229e-01,7.859258286819210959e-02
9.841208804103913632e-01,1.314972183802245176e-01,1.192248895933215452e-01
9.796004159131079803e-01,1.213532593220873340e-01,1.601761892254029984e-01
9.733269331807548053e-01,1.101371274313072829e-01,2.012572838585639512e-01
9.652300062347350940e-01,9.777834187305507740e-02,2.424261349868231663e-01
9.552244734911561341e-01,8.444736333302460540e-02,2.835751189185040655e-01
9.432931480403076163e-01,7.013172659202426829e-02,3.244681460258125316e-01
9.294244212254024751e-01,5.501345933963284335e-02,3.648887015533808786e-01
9.135087922441927910e-01,3.951510308909689934e-02,4.048953483561083533e-01
8.956309167417951800e-01,2.322532541193236127e-02,4.441912259779131067e-01
8.757834377403561632e-01,6.375238594753735062e-03,4.826621245887680600e-01
8.540133917737237068e-01,-1.065203161604284104e-02,5.201419622502987394e-01
8.302732822954308478e-01,-2.773697943399466501e-02,5.566659111875363886e-01
9.823849723347702900e-01,1.748241587930324248e-01,6.600211839874008113e-02
9.801783800002906721e-01,1.671256064246961492e-01,1.063925516997468734e-01
9.764793199093703135e-01,1.578374913824612813e-01,1.468858880336198491e-01
9.711190932359903272e-01,1.473733597890211910e-01,1.876400798790167079e-01
9.640432201210890062e-01,1.356221948163913449e-01,2.285329079405113983e-01
9.551689630367716788e-01,1.227202926440452702e-01,2.694289921753381112e-01
9.444120894731284910e-01,1.087881465761654370e-01,3.102433632191384238e-01
9.317796259101662759e-01,9.396186799051819971e-02,3.506535271495825334e-01
9.172918421471502048e-01,7.839030224142178038e-02,3.904236632746358460e-01
9.007581687411255755e-01,6.208942515590295391e-02,4.298600059669931972e-01
8.823176637026791669e-01,4.503437577584477880e-02,4.684948722416563682e-01
8.620177616888529126e-01,2.765221545716644788e-02,5.061232394518657696e-01
8.398571343296444836e-01,9.960751063266461841e-03,5.427161111979754704e-01
8.157769764972588877e-01,-7.881810348443254663e-03,5.783128925440119694e-01
9.764633974714547193e-01,2.088400134329672087e-01,5.389881434523309534e-02
9.748993627857560629e-01,2.020034305257949192e-01,9.362609943673451396e-02
9.718397608253963593e-01,1.938882149934352817e-01,1.339210191325312382e-01
9.673311687124381830e-01,1.841674352922783586e-01,1.742204517710050360e-01
9.611923861275263326e-01,1.731056714995357071e-01,2.148106686018348144e-01
9.533606401404027819e-01,1.607618124972621798e-01,2.554586649023218303e-01
9.437599473320976706e-01,1.472041308144551586e-01,2.960542276051417176e-01
9.323021186442632668e-01,1.327595645700035132e-01,3.364337343171777683e-01
9.190418061245092529e-01,1.175366194201294262e-01,3.762277258399330249e-01
9.039861747175038653e-01,1.010848042508359912e-01,4.154405592490756360e-01
8.868874940118428585e-01,8.400490528166137949e-02,4.542837756887348477e-01
8.679928002971917245e-01,6.648056542421043602e-02,4.921065261232741017e-01
8.473110878164630266e-01,4.846708746881148167e-02,5.288807634009511371e-01
8.248292393283622737e-01,3.005476037247229587e-02,5.645825336724016319e-01
8.004963013474852840e-01,1.151523931805101611e-02,5.992270611316248274e-01
9.695395728363306320e-01,2.416709221022625420e-01,3.985200264212385851e-02
9.683082836832928031e-01,2.365783942779186022e-01,8.006079634376360443e-02
9.659426050170305533e-01,2.292187625948255425e-01,1.200568310734966698e-01
9.620642221981670072e-01,2.206243340830233157e-01,1.604909205427480778e-01
9.568115830839681868e-01,2.102053623239617808e-01,2.008116035656367926e-01
9.499301933333401671e-01,1.984868166430291681e-01,2.413205573766967760e-01
9.413857834190315632e-01,1.854187497833257869e-01,2.818025798414993122e-01
9.310910556305791452e-01,1.713128797393925762e-01,3.220579813638071998e-01
9.189845449566996782e-01,1.565173341488735603e-01,3.618974029219574895e-01
9.051516955280994869e-01,1.403721572101897241e-01,4.012431501755073793e-01
8.895744730851042892e-01,1.230623848573890039e-01,4.399010187173598707e-01
8.719957859716399584e-01,1.055815741929489043e-01,4.779915066595229467e-01
8.527099489915812569e-01,8.745905151416213941e-02,5.150113175445936164e-01
