1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.993186665524086409e-01,3.690803001944045758e-02,0.000000000000000000e+00
9.993186665524086409e-01,0.000000000000000000e+00,3.690803001944045758e-02
9.972814766523614427e-01,7.368620173468955203e-02,0.000000000000000000e+00
9.985969498836848590e-01,3.744416965965075700e-02,3.744416965965075700e-02
9.972814766523614427e-01,0.000000000000000000e+00,7.368620173468955203e-02
9.939094674010563457e-01,1.101996851653790632e-01,0.000000000000000000e+00
9.964798160790100390e-01,7.475729506316690365e-02,3.793841037762154395e-02
9.964798160790101500e-01,3.793841037762155782e-02,7.475729506316688977e-02
9.939094674010563457e-01,0.000000000000000000e+00,1.101996851653790632e-01
9.892368278834521300e-01,1.463232666361888312e-01,0.000000000000000000e+00
9.929887437473106093e-01,1.118012695238843751e-01,3.839050564899806894e-02
9.942463017669983527e-01,7.574394834786157826e-02,7.574394834786157826e-02
9.929887437473106093e-01,3.839050564899805507e-02,1.118012695238843751e-01
9.892368278834521300e-01,0.000000000000000000e+00,1.463232666361888312e-01
9.833089868421843738e-01,1.819434978101630296e-01,0.000000000000000000e+00
9.881587347516610498e-01,1.484480116456090293e-01,3.880080891503926571e-02
9.906028751031280555e-01,1.132756473506578848e-01,7.664575366389009270e-02
9.906028751031280555e-01,7.664575366389009270e-02,1.132756473506578848e-01
9.881587347516610498e-01,3.880080891503925183e-02,1.484480116456090293e-01
9.833089868421843738e-01,0.000000000000000000e+00,1.819434978101630296e-01
9.761804260041297976e-01,2.169603094724829040e-01,0.000000000000000000e+00
9.820363028907138636e-01,1.845816702594209324e-01,3.917022860515791821e-02
9.855852846198749351e-01,1.504029585407386793e-01,7.746351917485411187e-02
9.867742585836238867e-01,1.146223420558559608e-01,1.146223420558559608e-01
9.855852846198749351e-01,7.746351917485412575e-02,1.504029585407386793e-01
9.820363028907138636e-01,3.917022860515790433e-02,1.845816702594209324e-01
9.761804260041297976e-01,0.000000000000000000e+00,2.169603094724829040e-01
9.679123460558469727e-01,2.512880624953487962e-01,0.000000000000000000e+00
9.746771825423308222e-01,2.201002649567722069e-01,3.950016705410965001e-02
9.792409807256997611e-01,1.870079970217181364e-01,7.819917337986728723e-02
9.815392925739638841e-01,1.521876559736422829e-01,1.158427144996645730e-01
9.815392925739638841e-01,1.158427144996646146e-01,1.521876559736422552e-01
9.792409807256999832e-01,7.819917337986731498e-02,1.870079970217181364e-01
9.746771825423308222e-01,3.950016705410967083e-02,2.201002649567722069e-01
9.679123460558469727e-01,0.000000000000000000e+00,2.512880624953487962e-01
9.585703069525641773e-01,2.848560454490423610e-01,0.000000000000000000e+00
9.661438914132408629e-01,2.549167358091277702e-01,3.979244764147061436e-02
9.716267280999787426e-01,2.229871964592982925e-01,7.885563681153211213e-02
9.749461842693266656e-01,1.892221402706447952e-01,1.169398110571275157e-01
